29.745256720773778, 0.8702290076335877
38.44236753839276, 0.9312977099236642
49.106529288915524, 0.983206106870229
62.00190927575757, 1.0320610687022902
81.54407395185157, 1.0931297709923664
100, 1.1389312977099235
151.26792008477256, 1.2274809160305344
209.6616442296424, 1.297709923664122
299.1915799022131, 1.3770992366412216
391.2056002933384, 1.4351145038167943
499.728567695698, 1.4900763358778626
612.832476325339, 1.532824427480916
778.2860397539441, 1.5877862595419854
1029.5755673125116, 1.6458015267175574
1486.4554536813123, 1.7251908396946565
2012.7853758499384, 1.7954198473282446
2838.9945378918305, 1.8656488549618326
3844.2367538392723, 1.9328244274809163
4797.4743146182445, 1.9816793893129774
6272.899858196243, 2.039694656488549
7874.1291122102875, 2.094656488549618
9941.876282245505, 2.1404580152671753
