29.57236623015648, 0.3877862595419848
39.12056002933388, 0.43664122137404576
49.106529288915524, 0.4885496183206106
61.64153112825927, 0.5374045801526718
81.54407395185157, 0.5954198473282443
100, 0.635114503816794
150.388694695541, 0.7175572519083968
208.4430128063279, 0.7816793893129774
299.1915799022131, 0.8610687022900763
391.2056002933388, 0.9129770992366415
499.728567695698, 0.9618320610687023
612.832476325339, 1.0106870229007632
778.2860397539449, 1.0564885496183205
1029.5755673125127, 1.1145038167938932
1486.4554536813123, 1.1877862595419846
2024.5528295744616, 1.2519083969465647
2855.592301990106, 1.3221374045801526
3934.9272630958453, 1.3862595419847326
4769.589610318519, 1.4290076335877864
6309.57344480193, 1.4839694656488547
7920.16405019254, 1.5358778625954195
9999.999999999989, 1.581679389312977
